kind,etag,content_details_video_id,content_details_video_published_at,response_kind,response_etag,items_kind,items_etag,id,published_at,channel_id,title,description,thumbnails_default_url,thumbnails_default_width,thumbnails_default_height,thumbnails_medium_url,thumbnails_medium_width,thumbnails_medium_height,thumbnails_high_url,thumbnails_high_width,thumbnails_high_height,thumbnails_standard_url,thumbnails_standard_width,thumbnails_standard_height,thumbnails_maxres_url,thumbnails_maxres_width,thumbnails_maxres_height,channel_title,category_id,live_broadcast_content,localized_title,localized_description,status_upload_status,status_privacy_status,status_license,status_embeddable,status_public_stats_viewable,status_made_for_kids,statistics_view_count,statistics_like_count,statistics_dislike_count,statistics_favorite_count,statistics_comment_count,page_info_total_results,page_info_results_per_page,default_audio_language,default_language
youtube#playlistItem,rntUPfBimWVifb3rTkiSXA7vqVc,zc7sDJ8XQqQ,2021-03-01T05:21:25Z,youtube#videoListResponse,v2kneMMG3Iq8Z10tS3Hww8mMGzI,youtube#video,JURTwmiTO3F5VVcpxFw-iHiixxU,zc7sDJ8XQqQ,2021-03-01T05:21:25Z,UCq-b0dwW97YRZWgSCikWQRA,Weltwoche Daily 01.03.2021,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Der grosse Corona-Showdown n. 
Die Medien stehen auf der Seite des Staates. 
Fall Maisano: ein Fall von Fertig macher Journalismus. 
Luzerner Hausarzt wird Berufserlaubnis entzogen. 
Frauen und AHV.
Lyons Kinder müssen vegetarisch essen.
Hildebrands Welt

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/zc7sDJ8XQqQ/default.jpg,120,90,https://i.ytimg.com/vi/zc7sDJ8XQqQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zc7sDJ8XQqQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/zc7sDJ8XQqQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/zc7sDJ8XQqQ/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,Weltwoche Daily 01.03.2021,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Der grosse Corona-Showdown n. 
Die Medien stehen auf der Seite des Staates. 
Fall Maisano: ein Fall von Fertig macher Journalismus. 
Luzerner Hausarzt wird Berufserlaubnis entzogen. 
Frauen und AHV.
Lyons Kinder müssen vegetarisch essen.
Hildebrands Welt

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,29010,2281,39,0,456,1,1,"",""
youtube#playlistItem,riHtY9gcSBRiSvc37pG7w6l88pI,zKTRYrPGboc,2021-02-26T05:30:02Z,youtube#videoListResponse,6RSOXxEczcvtwkEWI5FR_SJevWg,youtube#video,aFWYMpIzBiPA4CfSAxEpkUBpNHA,zKTRYrPGboc,2021-02-26T05:30:02Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 26.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Wunderschönes politfreies Wochenende.
Bundesrat bulldozzert Gastro Terrassen weg.
Sozialismus des gerecht verteilten Elends.
Diktaturen können legal sein.
Journalisten, die sich nach der Peitsche sehnen.
Oregons Mathe-Magier.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/zKTRYrPGboc/default.jpg,120,90,https://i.ytimg.com/vi/zKTRYrPGboc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zKTRYrPGboc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/zKTRYrPGboc/sddefault.jpg,640,480,https://i.ytimg.com/vi/zKTRYrPGboc/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 26.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Wunderschönes politfreies Wochenende.
Bundesrat bulldozzert Gastro Terrassen weg.
Sozialismus des gerecht verteilten Elends.
Diktaturen können legal sein.
Journalisten, die sich nach der Peitsche sehnen.
Oregons Mathe-Magier.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,30846,2604,41,0,725,1,1,"",""
youtube#playlistItem,A7Q-iianNIgY2RZcnXsPnDXcjX8,BfNyRS4WamI,2021-02-25T05:30:00Z,youtube#videoListResponse,MJYPDCAprhtuyZCFkjVTeAa9ToQ,youtube#video,rKRrQ6bHXxT9IJ_aiMaCNI1V-cA,BfNyRS4WamI,2021-02-25T05:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 25.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Bundesrat will uns in die Körpersäfte hinein regieren.
Dr. Seltsam im Bundeshaus.
Corona macht die Schweiz unschweizerisch.
Bundes-Coaching für Corona-Geschädigte: Der Täter maskiert sich als Wohltäter.
Die Antirassisten sind die grössten Rassisten.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/BfNyRS4WamI/default.jpg,120,90,https://i.ytimg.com/vi/BfNyRS4WamI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BfNyRS4WamI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BfNyRS4WamI/sddefault.jpg,640,480,https://i.ytimg.com/vi/BfNyRS4WamI/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 25.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Bundesrat will uns in die Körpersäfte hinein regieren.
Dr. Seltsam im Bundeshaus.
Corona macht die Schweiz unschweizerisch.
Bundes-Coaching für Corona-Geschädigte: Der Täter maskiert sich als Wohltäter.
Die Antirassisten sind die grössten Rassisten.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,27601,2173,59,0,785,1,1,"",""
youtube#playlistItem,USTod5ZnEQeCIt3WZwKzRayHE20,drPey0nK_ME,2021-02-24T05:30:02Z,youtube#videoListResponse,MwZjHA_DMaYLz4UpjYHVcUPgmZA,youtube#video,WYADCywCJm_M4H1K4Djrd7ArAdA,drPey0nK_ME,2021-02-24T05:30:02Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 24.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Antirassistische Mathematik in Oregon.
Die geballte Schwarminkgenz unserer Zuschauer.
Benutzt der Bundesrat die Senioren als lebende Schutzschilde seiner Corona-Politik?
Warum dieses Siebner Gremium abtreten muss.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/drPey0nK_ME/default.jpg,120,90,https://i.ytimg.com/vi/drPey0nK_ME/mqdefault.jpg,320,180,https://i.ytimg.com/vi/drPey0nK_ME/hqdefault.jpg,480,360,https://i.ytimg.com/vi/drPey0nK_ME/sddefault.jpg,640,480,https://i.ytimg.com/vi/drPey0nK_ME/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 24.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Antirassistische Mathematik in Oregon.
Die geballte Schwarminkgenz unserer Zuschauer.
Benutzt der Bundesrat die Senioren als lebende Schutzschilde seiner Corona-Politik?
Warum dieses Siebner Gremium abtreten muss.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,26668,2182,28,0,548,1,1,"",""
youtube#playlistItem,Xiyex4kpGcuL4fRg0CapWqENG-E,dVO_wivjcHY,2021-02-23T05:41:48Z,youtube#videoListResponse,WL-u7gYmWkc3fQ381PCyiFec1AI,youtube#video,P0hcTdgWwVgsMiDmJzNu1kLT1wE,dVO_wivjcHY,2021-02-23T05:41:48Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 23.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Lob den Bündner Tourismus-Helden.
Die grosse Veganer-Debatte.
Ueli Maurers Corona-Populismus.
Vernichtende Recherche zur Covid-Task-Force.
Gute Nachricht von der Impf-Front.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/dVO_wivjcHY/default.jpg,120,90,https://i.ytimg.com/vi/dVO_wivjcHY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dVO_wivjcHY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dVO_wivjcHY/sddefault.jpg,640,480,https://i.ytimg.com/vi/dVO_wivjcHY/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 23.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Lob den Bündner Tourismus-Helden.
Die grosse Veganer-Debatte.
Ueli Maurers Corona-Populismus.
Vernichtende Recherche zur Covid-Task-Force.
Gute Nachricht von der Impf-Front.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,16920,1270,36,0,437,1,1,"",""
youtube#playlistItem,1lHg7mzAj6URKaX7BEi4j-D6ekY,_jK_Q1Z7xwA,2021-02-22T05:30:03Z,youtube#videoListResponse,AjhtTfdYAfGrr6egqQM3cXWdgjM,youtube#video,4pEbleJT4GAssBbmUmQeGZzM2ZE,_jK_Q1Z7xwA,2021-02-22T05:30:03Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 22.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Mainstream Medien hassen Widerspruch.
Die abstruse Diktatur Debatte.
Polizisten als Agents Provocateurs in Oberengadin? 
Tiroler Grenze wie der Gaza-Streifen - Quantensprung des Verhältnisblödsinns.
Kernschmelze beim Rahmenabkommen.
Bund will Fleisch Essen einschränken - Erziehungsstaat.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/_jK_Q1Z7xwA/default.jpg,120,90,https://i.ytimg.com/vi/_jK_Q1Z7xwA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_jK_Q1Z7xwA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_jK_Q1Z7xwA/sddefault.jpg,640,480,https://i.ytimg.com/vi/_jK_Q1Z7xwA/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 22.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Mainstream Medien hassen Widerspruch.
Die abstruse Diktatur Debatte.
Polizisten als Agents Provocateurs in Oberengadin? 
Tiroler Grenze wie der Gaza-Streifen - Quantensprung des Verhältnisblödsinns.
Kernschmelze beim Rahmenabkommen.
Bund will Fleisch Essen einschränken - Erziehungsstaat.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,30516,2420,68,0,588,1,1,"",""
youtube#playlistItem,qMXxDVRLvlbHTsvh3ywxVosdxG8,2DvxNuhRf0c,2021-02-19T05:30:00Z,youtube#videoListResponse,xscdafCwF0-80LlhVpg6SMNtej0,youtube#video,4FhFN7swAcip_syaYA780RR-18o,2DvxNuhRf0c,2021-02-19T05:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 19.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Linke wollen den Kapitalismus überwinden.
Warum ist Bern so links? Historische Analyse.
Gruselshow im Bundeshaus.
Träume und Alpträume.
Corona-Diktatur? Aber sicher.
Verharmlosende Medien.
Innovationspark, das Letzte, was wir brauchen.
Kein Strom.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/2DvxNuhRf0c/default.jpg,120,90,https://i.ytimg.com/vi/2DvxNuhRf0c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2DvxNuhRf0c/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2DvxNuhRf0c/sddefault.jpg,640,480,https://i.ytimg.com/vi/2DvxNuhRf0c/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 19.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Linke wollen den Kapitalismus überwinden.
Warum ist Bern so links? Historische Analyse.
Gruselshow im Bundeshaus.
Träume und Alpträume.
Corona-Diktatur? Aber sicher.
Verharmlosende Medien.
Innovationspark, das Letzte, was wir brauchen.
Kein Strom.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,30259,2425,44,0,703,1,1,"",""
youtube#playlistItem,L1iYc3_FoToU_LZBGK_LYRIOat8,x5eCgZmQZL8,2021-02-18T05:30:02Z,youtube#videoListResponse,b_kkcUKKJ2drH2SX9ti568A-Giw,youtube#video,z0pdaJbPrrDPq-rK8ymafhI0Djk,x5eCgZmQZL8,2021-02-18T05:30:02Z,UCq-b0dwW97YRZWgSCikWQRA,Weltwoche Daily 18.02.2021,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Grosses Echo der Weltwoche im Tirol.
Absurdes Theater in Bern.
Erschütternde politische Mutlosigkeit. 
Frauen verdienen mehr als Männer. Der Beweis. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/x5eCgZmQZL8/default.jpg,120,90,https://i.ytimg.com/vi/x5eCgZmQZL8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/x5eCgZmQZL8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/x5eCgZmQZL8/sddefault.jpg,640,480,https://i.ytimg.com/vi/x5eCgZmQZL8/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,Weltwoche Daily 18.02.2021,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Grosses Echo der Weltwoche im Tirol.
Absurdes Theater in Bern.
Erschütternde politische Mutlosigkeit. 
Frauen verdienen mehr als Männer. Der Beweis. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,28410,2385,39,0,490,1,1,"",""
youtube#playlistItem,J-O_qNAhKrKUjbMxCq-FN8jag4E,nVQx_oSn334,2021-02-17T05:30:06Z,youtube#videoListResponse,UEx0ctxUqfdWHutgo_9g4K54lRc,youtube#video,j5FJg60u4wtZxJqwaExDz4FRt98,nVQx_oSn334,2021-02-17T05:30:06Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 17.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos

Was wir dank Noah und der Sintflut lernen.
Covid überlebt mit 117 Jahren. 
Avenir Suisse knackt den Jackpot. 
Lob für Opus Dei.
Die SP gegen die Burka, vor zehn Jahren. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/nVQx_oSn334/default.jpg,120,90,https://i.ytimg.com/vi/nVQx_oSn334/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nVQx_oSn334/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nVQx_oSn334/sddefault.jpg,640,480,https://i.ytimg.com/vi/nVQx_oSn334/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 17.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos

Was wir dank Noah und der Sintflut lernen.
Covid überlebt mit 117 Jahren. 
Avenir Suisse knackt den Jackpot. 
Lob für Opus Dei.
Die SP gegen die Burka, vor zehn Jahren. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,24067,1787,42,0,337,1,1,"",""
youtube#playlistItem,eiEmHlFzdYTEFIqiCICzK0oAsjI,MMXO7o9EOYA,2021-02-16T05:30:00Z,youtube#videoListResponse,qIqqWX8VPHQoxCAx9mkGCrQvGNY,youtube#video,Ywl0t-hWtLQvqXbInOKUJASotow,MMXO7o9EOYA,2021-02-16T05:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 16.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die Tim-und-Struppi-Rakete. 
Lockdowns sind ein Verbrechen.
Fasnacht, die positive Urkraft der Anarchie.
Stell Dir vor, es ist Lockdown und keiner geht hin. 
Die Schweiz, was sie so grossartig macht. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/MMXO7o9EOYA/default.jpg,120,90,https://i.ytimg.com/vi/MMXO7o9EOYA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MMXO7o9EOYA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MMXO7o9EOYA/sddefault.jpg,640,480,https://i.ytimg.com/vi/MMXO7o9EOYA/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 16.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die Tim-und-Struppi-Rakete. 
Lockdowns sind ein Verbrechen.
Fasnacht, die positive Urkraft der Anarchie.
Stell Dir vor, es ist Lockdown und keiner geht hin. 
Die Schweiz, was sie so grossartig macht. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,39017,2832,51,0,649,1,1,"",""
